transaction_id,customer_id,product_name,transaction_date
5194,831,iPhone,7/16/2023
5195,578,Apple Watch,6/28/2024
5196,563,MacBook,5/11/2024
5197,385,MacBook,6/5/2024
5198,387,MacBook,3/31/2022
5199,394,Apple Watch,3/11/2024
5200,407,AirPods,7/1/2023
5201,416,Apple Watch,11/7/2022
5202,122,Apple Watch,9/5/2022
5203,416,iPhone,7/19/2023
5204,171,MacBook,7/8/2023
5205,778,iPad,5/24/2022
5206,834,MacBook,8/10/2024
5207,117,Apple Watch,7/16/2024
5208,112,Apple Watch,8/17/2023
5209,794,iPhone,4/6/2024
5210,956,Apple Watch,11/2/2023
5211,412,iPhone,12/6/2023
5212,127,AirPods,6/14/2023
5213,629,MacBook,10/29/2022
5214,873,Apple Watch,6/11/2024
5215,394,iPad,5/30/2023
5216,198,Apple Watch,7/11/2024
5217,578,Apple Watch,1/4/2022
5218,298,iPad,1/18/2024
5219,284,iPad,3/3/2022
5220,154,iPhone,6/24/2022
5221,615,MacBook,10/6/2024
5222,541,AirPods,4/4/2024
5223,119,iPhone,3/5/2023
5224,280,AirPods,3/25/2024
5225,491,iPhone,1/20/2023
5226,283,Apple Watch,3/25/2022
5227,103,AirPods,7/28/2022
5228,327,Apple Watch,3/12/2023
5229,280,MacBook,5/18/2022
5230,333,iPhone,7/11/2023
5231,825,iPad,5/14/2024
5232,883,Apple Watch,8/14/2022
5233,607,iPad,9/22/2024
5234,931,MacBook,1/9/2024
5235,381,iPhone,1/17/2022
5236,361,iPhone,8/19/2023
5237,216,iPad,6/13/2024
5238,733,MacBook,3/21/2024
5239,881,iPad,3/14/2022
5240,624,Apple Watch,2/13/2024
5241,558,MacBook,7/6/2024
5242,592,iPhone,8/7/2022
5243,825,AirPods,7/22/2023
5244,254,Apple Watch,10/18/2023
5245,224,MacBook,2/27/2024
5246,686,AirPods,4/4/2022
5247,396,iPad,1/25/2023
5248,505,iPad,7/21/2022
5249,132,Apple Watch,8/9/2022
5250,651,MacBook,2/23/2023
5251,958,iPhone,9/29/2022
5252,197,AirPods,12/19/2022
5253,968,iPhone,4/30/2024
5254,622,iPhone,7/12/2023
5255,871,iPad,1/19/2024
5256,613,AirPods,7/22/2024
5257,631,iPhone,7/2/2023
5258,978,MacBook,11/4/2024
5259,637,iPhone,9/2/2023
5260,913,MacBook,7/1/2024
5261,564,Apple Watch,2/15/2024
5262,367,AirPods,9/13/2022
5263,509,iPad,6/19/2022
5264,907,MacBook,9/5/2024
5265,448,iPad,3/4/2022
5266,824,MacBook,9/4/2024
5267,974,iPad,5/13/2022
5268,504,MacBook,6/29/2024
5269,454,MacBook,11/19/2023
5270,774,Apple Watch,2/17/2024
5271,721,iPad,9/3/2024
5272,508,iPhone,12/24/2022
5273,939,AirPods,5/3/2024
5274,198,AirPods,11/9/2023
5275,487,AirPods,3/9/2024
5276,711,iPad,1/16/2022
5277,623,Apple Watch,10/29/2024
5278,953,Apple Watch,9/6/2022
5279,240,iPad,3/19/2024
5280,543,AirPods,9/23/2022
5281,223,AirPods,8/11/2024
5282,922,iPhone,3/1/2023
5283,771,Apple Watch,1/12/2023
5284,130,iPhone,12/13/2023
5285,440,MacBook,6/5/2022
5286,417,iPhone,7/1/2022
5287,269,AirPods,3/3/2024
5288,925,iPhone,10/2/2022
5289,379,Apple Watch,4/22/2024
5290,188,iPhone,11/27/2022
5291,317,Apple Watch,6/17/2024
5292,596,iPad,1/25/2024
5293,483,MacBook,4/9/2022
5294,809,iPad,1/5/2022
5295,624,MacBook,10/27/2024
5296,987,iPhone,12/20/2022
5297,264,iPhone,12/2/2023
5298,939,iPad,9/24/2024
5299,163,AirPods,2/16/2024
5300,599,Apple Watch,6/21/2024
5301,224,MacBook,4/12/2022
5302,736,iPad,10/14/2022
5303,698,Apple Watch,12/2/2022
5304,710,iPad,10/26/2023
5305,504,iPhone,9/15/2022
5306,299,AirPods,5/3/2023
5307,842,AirPods,7/11/2023
5308,142,iPad,4/2/2024
5309,147,Apple Watch,5/4/2024
5310,752,AirPods,4/26/2022
5311,520,Apple Watch,12/18/2022
5312,739,AirPods,12/16/2022
5313,339,iPhone,6/21/2023
5314,260,iPad,3/13/2022
5315,652,AirPods,12/15/2022
5316,393,iPad,9/20/2022
5317,434,MacBook,2/21/2023
5318,103,iPhone,7/25/2023
5319,975,Apple Watch,11/27/2022
5320,202,MacBook,6/25/2022
5321,532,iPhone,5/27/2022
5322,336,MacBook,4/27/2023
5323,151,iPhone,7/23/2023
5324,876,MacBook,10/18/2022
5325,819,AirPods,11/7/2023
5326,890,Apple Watch,3/15/2024
5327,312,iPhone,9/8/2024
5328,192,MacBook,1/15/2024
5329,559,AirPods,6/18/2022
5330,431,iPhone,7/2/2022
5331,173,AirPods,11/24/2024
5332,254,iPad,10/1/2022
5333,521,iPhone,8/23/2024
5334,712,AirPods,4/11/2022
5335,981,iPad,8/20/2023
5336,813,iPhone,11/16/2024
5337,240,iPhone,6/29/2024
5338,139,Apple Watch,4/22/2024
5339,349,iPhone,12/11/2022
5340,486,Apple Watch,5/27/2024
5341,474,AirPods,5/30/2024
5342,271,iPhone,5/11/2024
5343,198,iPad,10/2/2024
5344,231,Apple Watch,11/12/2022
5345,306,AirPods,9/30/2024
5346,508,AirPods,11/8/2024
5347,947,iPhone,1/16/2023
5348,732,AirPods,10/6/2023
5349,241,AirPods,2/24/2023
5350,358,iPhone,2/22/2022
5351,892,AirPods,6/26/2024
5352,493,Apple Watch,1/27/2024
5353,103,iPad,12/20/2023
5354,864,iPhone,9/27/2023
5355,475,iPhone,10/31/2022
5356,138,Apple Watch,3/30/2024
5357,623,Apple Watch,1/4/2022
5358,454,MacBook,5/15/2023
5359,911,iPad,7/23/2022
5360,365,iPad,9/2/2022
5361,984,Apple Watch,11/6/2024
5362,432,Apple Watch,7/10/2024
5363,850,Apple Watch,7/22/2023
5364,984,MacBook,8/8/2022
5365,712,Apple Watch,6/15/2023
5366,707,iPhone,7/20/2022
5367,227,AirPods,10/2/2023
5368,735,iPhone,5/31/2023
5369,457,AirPods,12/8/2023
5370,280,MacBook,10/16/2022
5371,462,AirPods,9/23/2024
5372,650,Apple Watch,4/19/2023
5373,515,iPad,5/12/2022
5374,569,iPhone,4/11/2023
5375,421,iPhone,10/18/2024
5376,956,AirPods,5/7/2023
5377,118,MacBook,1/23/2024
5378,692,iPad,5/17/2023
5379,735,iPad,4/15/2024
5380,703,MacBook,7/20/2022
5381,499,Apple Watch,11/24/2023
5382,195,MacBook,7/6/2023
5383,205,AirPods,3/1/2024
5384,687,AirPods,3/12/2024
5385,152,iPhone,9/14/2024
5386,264,Apple Watch,9/29/2022
5387,114,iPad,5/1/2024
5388,724,iPhone,10/15/2023
5389,920,Apple Watch,10/14/2024
5390,965,AirPods,10/24/2022
5391,939,AirPods,7/3/2023
5392,259,MacBook,10/28/2022
5393,763,iPhone,11/28/2024
5394,218,AirPods,11/6/2024
5395,162,MacBook,11/19/2022
5396,107,iPhone,11/18/2023
5397,632,AirPods,1/18/2022
5398,162,iPad,4/17/2022
5399,762,iPad,3/25/2023
5400,990,Apple Watch,11/9/2022
5401,632,MacBook,7/30/2023
5402,185,iPad,8/30/2022
5403,335,MacBook,7/19/2022
5404,864,MacBook,11/23/2024
5405,271,AirPods,4/16/2024
5406,842,iPad,1/24/2022
5407,164,MacBook,10/2/2024
5408,506,Apple Watch,10/3/2023
5409,224,iPhone,9/30/2022
5410,422,iPad,6/23/2023
5411,134,iPhone,9/18/2024
5412,620,MacBook,7/26/2023
5413,494,iPhone,9/3/2022
5414,801,AirPods,3/24/2024
5415,885,MacBook,10/15/2022
5416,179,iPhone,8/26/2023
5417,599,Apple Watch,8/28/2024
5418,928,AirPods,2/16/2022
5419,847,iPad,10/27/2023
5420,304,iPhone,12/11/2023
5421,775,iPhone,10/7/2024
5422,680,Apple Watch,1/8/2024
5423,624,iPhone,4/14/2022
5424,704,iPad,3/20/2024
5425,677,MacBook,4/11/2022
5426,321,MacBook,3/30/2024
5427,879,AirPods,8/19/2023
5428,563,iPhone,8/3/2023
5429,461,AirPods,4/22/2022
5430,535,iPad,9/15/2022
5431,765,Apple Watch,6/9/2023
5432,901,MacBook,4/15/2023
5433,365,MacBook,5/16/2024
5434,228,iPhone,3/22/2023
5435,942,MacBook,4/12/2024
5436,814,iPad,3/3/2024
5437,353,iPad,8/17/2023
5438,605,iPad,11/21/2022
5439,605,iPad,6/7/2023
5440,595,MacBook,7/28/2022
5441,427,iPhone,8/30/2022
5442,776,AirPods,6/1/2023
5443,351,iPhone,1/26/2022
5444,448,MacBook,5/22/2024
5445,985,iPhone,2/14/2023
5446,101,MacBook,11/22/2022
5447,456,MacBook,11/1/2022
5448,456,iPad,1/28/2022
5449,860,MacBook,12/12/2023
5450,640,MacBook,6/5/2022
5451,353,iPad,2/22/2024
5452,401,iPhone,3/25/2022
5453,428,AirPods,6/16/2023
5454,378,iPad,1/8/2023
5455,442,AirPods,5/30/2022
5456,706,AirPods,12/25/2022
5457,572,iPhone,6/4/2024
5458,400,Apple Watch,11/22/2023
5459,148,Apple Watch,8/28/2024
5460,617,AirPods,1/23/2022
5461,713,Apple Watch,10/13/2023
5462,241,iPad,1/13/2023
5463,917,MacBook,1/22/2023
5464,590,iPhone,3/27/2024
5465,347,AirPods,10/22/2024
5466,811,AirPods,9/25/2022
5467,273,iPad,3/18/2023
5468,514,AirPods,9/12/2022
5469,587,Apple Watch,6/21/2024
5470,558,iPad,1/1/2024
5471,679,MacBook,1/20/2022
5472,802,Apple Watch,4/23/2022
5473,457,iPad,10/21/2024
5474,203,AirPods,3/12/2022
5475,847,AirPods,4/11/2024
5476,816,MacBook,2/28/2022
5477,824,Apple Watch,9/27/2024
5478,748,iPad,9/22/2023
5479,589,Apple Watch,7/25/2024
5480,267,MacBook,4/9/2023
5481,886,iPhone,11/12/2024
5482,839,iPhone,6/8/2023
5483,202,iPhone,11/6/2024
5484,982,iPad,11/20/2024
5485,944,AirPods,8/10/2023
5486,357,AirPods,11/16/2024
5487,160,AirPods,2/24/2022
5488,103,MacBook,7/10/2022
5489,464,MacBook,5/2/2023
5490,921,Apple Watch,2/25/2023
5491,875,iPad,5/13/2024
5492,435,iPhone,5/20/2022
5493,521,MacBook,6/12/2023
5494,464,iPad,8/6/2022
5495,535,MacBook,7/27/2023
5496,193,Apple Watch,11/12/2023
5497,674,MacBook,3/28/2022
5498,911,MacBook,11/5/2023
5499,905,AirPods,1/2/2022
5500,519,iPhone,12/13/2023
5501,601,MacBook,6/19/2022
5502,671,iPad,10/26/2024
5503,985,MacBook,12/15/2023
5504,994,iPad,2/14/2023
5505,716,Apple Watch,11/3/2024
5506,791,AirPods,6/4/2023
5507,441,Apple Watch,11/21/2022
5508,459,MacBook,5/21/2023
5509,544,AirPods,6/15/2023
5510,878,MacBook,9/4/2022
5511,874,AirPods,1/4/2022
5512,515,iPhone,4/16/2022
5513,126,iPad,11/1/2024
5514,975,AirPods,4/6/2024
5515,649,MacBook,3/1/2023
5516,739,iPhone,1/20/2022
5517,811,iPhone,6/16/2022
5518,956,iPad,3/24/2023
5519,669,MacBook,5/11/2022
5520,697,AirPods,10/6/2022
5521,743,AirPods,9/2/2024
5522,719,iPhone,6/26/2022
5523,813,iPhone,8/26/2024
5524,781,MacBook,2/24/2023
5525,524,iPad,9/7/2023
5526,441,Apple Watch,11/11/2023
5527,561,Apple Watch,6/30/2024
5528,545,iPhone,2/16/2022
5529,766,MacBook,4/30/2022
5530,300,iPad,6/4/2024
5531,396,iPhone,1/7/2024
5532,640,iPad,1/2/2023
5533,932,Apple Watch,10/1/2022
5534,421,MacBook,7/21/2022
5535,577,iPad,7/3/2024
5536,874,iPad,3/21/2022
5537,812,Apple Watch,6/2/2023
5538,923,AirPods,7/21/2022
5539,227,Apple Watch,11/22/2023
5540,231,MacBook,9/10/2023
5541,877,iPad,1/26/2022
5542,331,AirPods,4/14/2024
5543,996,MacBook,10/16/2024
5544,526,iPad,6/2/2024
5545,921,MacBook,1/7/2024
5546,415,AirPods,2/8/2023
5547,729,MacBook,3/8/2022
5548,530,iPhone,9/11/2022
5549,969,MacBook,3/23/2022
5550,318,AirPods,11/18/2024
5551,681,MacBook,7/21/2024
5552,312,iPad,3/1/2023
5553,391,iPhone,11/8/2024
5554,242,iPhone,9/11/2024
5555,834,iPhone,1/12/2022
5556,353,iPad,7/27/2024
5557,427,MacBook,4/3/2022
5558,764,AirPods,5/13/2024
5559,426,MacBook,3/6/2023
5560,301,Apple Watch,3/22/2022
5561,280,iPhone,6/16/2023
5562,108,iPhone,11/4/2024
5563,103,iPhone,11/24/2022
5564,243,iPad,7/26/2022
5565,777,Apple Watch,9/5/2023
5566,385,AirPods,10/8/2024
5567,586,MacBook,11/24/2024
5568,806,Apple Watch,5/29/2023
5569,571,Apple Watch,12/15/2023
5570,378,AirPods,3/16/2022
5571,900,MacBook,9/4/2023
5572,806,Apple Watch,1/10/2022
5573,753,AirPods,10/10/2023
5574,532,AirPods,8/4/2023
5575,778,iPhone,9/29/2023
5576,361,AirPods,1/26/2024
5577,275,iPhone,7/21/2024
5578,560,Apple Watch,12/7/2022
5579,484,MacBook,10/24/2023
5580,852,iPhone,6/25/2024
5581,903,AirPods,9/14/2022
5582,761,iPhone,6/25/2024
5583,301,iPad,9/11/2024
5584,777,Apple Watch,11/26/2024
5585,610,MacBook,7/10/2022
5586,933,Apple Watch,3/11/2022
5587,551,iPad,4/20/2024
5588,995,iPhone,6/2/2022
5589,111,MacBook,6/17/2024
5590,468,iPhone,4/6/2022
5591,116,iPhone,9/26/2024
5592,658,AirPods,3/30/2024
5593,786,MacBook,10/13/2024
5594,583,iPad,4/2/2024
5595,451,MacBook,1/6/2022
5596,519,iPad,7/22/2024
5597,910,iPhone,10/12/2022
5598,937,Apple Watch,10/29/2022
5599,466,Apple Watch,7/4/2024
5600,775,iPhone,7/16/2024
5601,493,iPhone,1/2/2022
5602,661,AirPods,5/21/2024
5603,628,iPhone,1/11/2024
5604,529,iPhone,6/24/2024
5605,113,iPhone,7/17/2023
5606,250,iPad,10/10/2022
5607,899,AirPods,4/14/2024
5608,206,AirPods,3/24/2024
5609,867,iPad,11/28/2023
5610,875,iPhone,6/27/2023
5611,406,iPad,10/6/2022
5612,514,AirPods,9/19/2022
5613,293,MacBook,7/19/2023
5614,659,iPhone,1/19/2024
5615,954,MacBook,11/2/2022
5616,818,iPhone,3/10/2022
5617,765,AirPods,6/25/2023
5618,171,iPhone,2/9/2023
5619,460,iPad,8/8/2023
5620,825,iPhone,6/30/2023
5621,440,iPhone,2/1/2022
5622,484,iPhone,12/25/2023
5623,597,iPad,10/11/2024
5624,213,MacBook,8/30/2024
5625,212,iPhone,4/20/2023
5626,369,MacBook,7/24/2024
5627,581,Apple Watch,12/6/2022
5628,584,AirPods,10/8/2022
5629,871,AirPods,8/14/2024
5630,349,MacBook,1/2/2023
5631,399,MacBook,10/10/2022
5632,357,AirPods,8/15/2023
5633,652,AirPods,8/10/2022
5634,789,MacBook,4/5/2023
5635,943,AirPods,6/21/2022
5636,760,AirPods,8/23/2022
5637,600,AirPods,7/13/2023
5638,148,AirPods,9/28/2022
5639,596,Apple Watch,8/12/2024
5640,665,AirPods,7/26/2024
5641,643,MacBook,5/1/2022
5642,357,iPad,9/27/2023
5643,968,AirPods,11/25/2022
5644,423,iPad,7/14/2024
5645,550,Apple Watch,1/4/2022
5646,816,Apple Watch,3/19/2023
5647,331,Apple Watch,10/1/2024
5648,455,iPhone,3/19/2022
5649,810,AirPods,4/18/2024
5650,849,iPhone,7/12/2024
5651,386,iPhone,3/2/2023
5652,415,iPhone,5/3/2024
5653,535,iPad,12/29/2022
5654,885,iPhone,5/17/2023
5655,153,iPad,2/20/2023
5656,232,Apple Watch,5/22/2023
5657,785,MacBook,10/5/2023
5658,788,MacBook,1/9/2024
5659,543,AirPods,6/29/2022
5660,528,iPhone,1/20/2022
5661,135,Apple Watch,4/30/2024
5662,725,MacBook,3/14/2024
5663,927,MacBook,8/3/2023
5664,491,iPad,8/7/2023
5665,479,AirPods,3/5/2022
5666,950,MacBook,7/26/2024
5667,840,Apple Watch,2/28/2024
5668,659,AirPods,11/17/2023
5669,766,iPad,5/10/2024
5670,407,MacBook,3/8/2023
5671,681,Apple Watch,7/14/2023
5672,487,iPad,7/6/2024
5673,937,Apple Watch,9/28/2023
5674,898,AirPods,2/19/2023
5675,365,MacBook,5/15/2023
5676,547,iPhone,1/17/2024
5677,974,Apple Watch,3/7/2024
5678,189,Apple Watch,9/14/2024
5679,732,iPad,12/14/2023
5680,662,Apple Watch,5/24/2023
5681,628,AirPods,12/25/2022
5682,440,AirPods,2/7/2024
5683,954,iPhone,7/30/2024
5684,336,MacBook,9/8/2023
5685,780,iPad,11/26/2023
5686,846,iPad,4/14/2022
5687,146,iPad,1/19/2023
5688,587,iPhone,3/24/2024
5689,384,iPhone,1/5/2023
5690,683,Apple Watch,9/24/2022
5691,815,Apple Watch,11/25/2023
5692,255,Apple Watch,11/2/2023
5693,126,Apple Watch,10/2/2022
5694,886,iPhone,6/18/2022
5695,304,iPhone,1/8/2022
5696,178,Apple Watch,1/19/2024
5697,572,Apple Watch,7/27/2023
5698,619,MacBook,11/10/2022
5699,320,MacBook,6/20/2022
5700,541,Apple Watch,10/29/2023
5701,865,AirPods,5/4/2023
5702,804,iPhone,9/23/2023
5703,278,Apple Watch,10/27/2022
5704,781,iPhone,9/7/2022
5705,368,Apple Watch,7/7/2024
5706,230,MacBook,11/25/2023
5707,467,AirPods,6/23/2022
5708,387,MacBook,3/31/2023
5709,101,iPad,1/17/2023
5710,377,iPhone,1/29/2023
5711,226,AirPods,4/25/2022
5712,386,MacBook,3/21/2023
5713,723,iPhone,4/13/2023
5714,728,AirPods,6/28/2023
5715,979,Apple Watch,9/1/2022
5716,918,AirPods,4/5/2024
5717,694,AirPods,10/31/2022
5718,922,iPad,11/2/2022
5719,359,AirPods,5/2/2022
5720,133,MacBook,3/14/2022
5721,986,AirPods,11/9/2024
5722,590,Apple Watch,10/14/2024
5723,620,iPhone,10/21/2024
5724,919,Apple Watch,7/28/2024
5725,985,AirPods,7/3/2022
5726,786,MacBook,5/8/2023
5727,507,iPhone,8/12/2024
5728,437,MacBook,6/7/2024
5729,323,AirPods,5/13/2022
5730,186,Apple Watch,7/25/2022
5731,343,iPhone,11/17/2022
5732,523,MacBook,5/30/2023
5733,479,AirPods,1/27/2022
5734,488,MacBook,6/29/2023
5735,498,AirPods,2/22/2022
5736,228,iPhone,11/27/2022
5737,535,iPhone,12/26/2023
5738,463,MacBook,7/8/2022
5739,284,Apple Watch,11/18/2022
5740,330,MacBook,5/31/2023
5741,671,MacBook,6/21/2023
5742,760,iPhone,5/27/2024
5743,177,Apple Watch,6/15/2024
5744,285,Apple Watch,6/20/2022
5745,573,AirPods,4/6/2024
5746,705,iPhone,6/1/2024
5747,428,iPad,7/25/2023
5748,739,iPhone,5/9/2024
5749,736,iPad,11/11/2024
5750,483,Apple Watch,2/28/2022
5751,535,iPad,7/6/2022
5752,426,AirPods,12/4/2022
5753,535,MacBook,6/25/2023
5754,472,Apple Watch,4/20/2024
5755,663,iPhone,7/31/2024
5756,707,AirPods,1/25/2024
5757,411,iPhone,7/20/2022
5758,533,iPhone,1/20/2024
5759,497,iPad,5/18/2022
5760,398,MacBook,9/3/2022
5761,730,iPad,12/13/2022
5762,216,AirPods,3/10/2024
5763,768,iPhone,10/2/2022
5764,443,MacBook,2/18/2023
5765,128,AirPods,6/13/2022
5766,321,MacBook,10/6/2024
5767,942,iPhone,1/3/2022
5768,166,MacBook,10/26/2024
5769,616,MacBook,4/1/2022
5770,779,Apple Watch,4/9/2023
5771,548,iPhone,11/30/2022
5772,381,Apple Watch,8/21/2023
5773,354,iPad,6/27/2023
5774,702,Apple Watch,7/27/2024
5775,334,iPhone,5/23/2024
5776,899,MacBook,5/5/2022
5777,843,MacBook,5/21/2024
5778,236,Apple Watch,12/8/2022
5779,148,iPad,3/23/2023
5780,219,AirPods,6/10/2024
5781,914,MacBook,7/26/2022
5782,893,Apple Watch,5/10/2024
5783,833,MacBook,4/7/2024
5784,323,AirPods,8/10/2024
5785,690,AirPods,5/7/2024
5786,759,iPhone,10/26/2024
5787,645,Apple Watch,1/22/2024
5788,274,iPad,5/6/2024
5789,165,AirPods,12/26/2022
5790,663,Apple Watch,11/8/2024
5791,415,MacBook,2/16/2022
5792,558,iPhone,2/4/2022
5793,679,Apple Watch,9/5/2022
5794,669,Apple Watch,5/12/2024
5795,444,iPhone,6/28/2024
5796,957,MacBook,4/26/2022
5797,969,iPhone,3/5/2023
5798,613,iPhone,10/24/2022
5799,870,MacBook,4/23/2022
5800,378,iPad,2/25/2024
5801,450,iPhone,3/26/2024
5802,936,MacBook,7/13/2023
5803,900,iPhone,8/27/2022
5804,673,Apple Watch,4/13/2022
5805,311,iPhone,2/9/2024
5806,322,MacBook,10/26/2024
5807,647,Apple Watch,4/21/2024
5808,622,Apple Watch,11/9/2022
5809,286,iPhone,11/24/2024
5810,253,iPhone,11/25/2023
5811,961,AirPods,2/11/2024
5812,357,Apple Watch,2/13/2022
5813,331,AirPods,3/16/2022
5814,983,Apple Watch,12/21/2022
5815,397,Apple Watch,1/21/2022
5816,585,Apple Watch,8/26/2022
5817,121,iPad,12/11/2022
5818,201,AirPods,9/17/2022
5819,374,iPhone,5/27/2024
5820,898,iPhone,2/13/2023
5821,778,MacBook,9/5/2022
5822,561,Apple Watch,12/7/2023
5823,875,iPad,4/12/2023
5824,199,Apple Watch,11/3/2024
5825,522,iPad,7/21/2023
5826,954,iPhone,3/17/2024
5827,412,Apple Watch,3/12/2023
5828,217,MacBook,2/1/2024
5829,431,AirPods,2/14/2022
5830,209,iPhone,7/2/2024
5831,667,iPhone,4/20/2024
5832,676,iPad,9/24/2023
5833,979,AirPods,9/22/2024
5834,250,iPhone,5/10/2022
5835,825,iPad,7/12/2024
5836,177,AirPods,3/28/2022
5837,598,iPad,10/8/2024
5838,365,iPad,11/12/2022
5839,837,AirPods,4/28/2023
5840,669,iPad,5/19/2023
5841,414,Apple Watch,6/3/2024
5842,153,AirPods,6/17/2022
5843,909,AirPods,8/9/2022
5844,878,Apple Watch,6/16/2024
5845,245,Apple Watch,6/11/2024
5846,672,iPad,9/25/2023
5847,528,iPad,9/2/2024
5848,803,Apple Watch,8/14/2023
5849,354,iPhone,8/10/2023
5850,281,MacBook,8/9/2023
5851,973,iPad,7/20/2023
5852,895,iPhone,2/24/2024
5853,686,MacBook,12/3/2023
5854,157,AirPods,8/2/2022
5855,519,iPad,2/9/2023
5856,753,Apple Watch,11/27/2022
5857,792,MacBook,1/22/2023
5858,745,iPhone,5/7/2024
5859,475,iPad,7/5/2024
5860,660,iPad,12/31/2023
5861,213,Apple Watch,10/28/2023
5862,217,Apple Watch,10/4/2023
5863,482,Apple Watch,10/1/2022
5864,781,AirPods,6/12/2024
5865,919,MacBook,9/16/2024
5866,393,MacBook,6/13/2022
5867,456,AirPods,2/17/2022
5868,544,MacBook,11/26/2022
5869,641,AirPods,2/15/2023
5870,854,AirPods,6/18/2022
5871,171,iPhone,2/12/2022
5872,510,MacBook,1/18/2024
5873,124,iPad,6/22/2023
5874,851,iPad,9/2/2024
5875,782,iPad,10/15/2023
5876,933,iPad,9/30/2023
5877,588,Apple Watch,2/28/2022
5878,549,MacBook,3/26/2022
5879,353,iPhone,1/23/2023
5880,141,iPhone,5/14/2024
5881,143,AirPods,9/17/2024
5882,877,AirPods,6/9/2022
5883,655,MacBook,7/10/2022
5884,667,AirPods,6/29/2023
5885,431,Apple Watch,7/26/2023
5886,169,AirPods,1/23/2022
5887,100,MacBook,9/23/2024
5888,484,iPhone,9/7/2022
5889,720,Apple Watch,12/5/2022
5890,811,AirPods,4/2/2022
5891,863,Apple Watch,4/11/2023
5892,395,iPhone,2/9/2023
5893,411,MacBook,1/17/2022
5894,104,iPhone,2/23/2024
5895,600,AirPods,3/18/2023
5896,571,AirPods,7/26/2024
5897,379,MacBook,2/25/2024
5898,277,Apple Watch,3/11/2024
5899,971,Apple Watch,6/29/2022
5900,400,iPhone,9/8/2024
5901,556,AirPods,4/4/2024
5902,411,iPhone,6/26/2024
5903,679,Apple Watch,1/23/2022
5904,604,iPhone,11/25/2023
5905,251,AirPods,5/18/2023
5906,423,iPad,2/8/2023
5907,450,Apple Watch,9/21/2024
5908,920,Apple Watch,12/18/2022
5909,768,iPhone,8/16/2022
5910,833,iPad,6/11/2022
5911,976,MacBook,12/26/2023
5912,724,MacBook,12/5/2023
5913,100,AirPods,5/30/2024
5914,201,iPad,9/6/2024
5915,933,MacBook,1/14/2023
5916,349,iPhone,4/2/2023
5917,698,Apple Watch,5/13/2023
5918,944,iPhone,5/30/2023
5919,933,MacBook,4/9/2022
5920,305,AirPods,10/7/2024
5921,651,AirPods,8/8/2024
5922,512,AirPods,6/25/2022
5923,947,Apple Watch,8/7/2022
5924,869,Apple Watch,12/22/2022
5925,986,iPhone,10/29/2022
5926,301,Apple Watch,1/7/2022
5927,914,MacBook,12/24/2023
5928,957,AirPods,10/24/2023
5929,685,iPhone,6/18/2024
5930,699,Apple Watch,7/4/2024
5931,205,Apple Watch,11/12/2023
5932,316,MacBook,7/16/2023
5933,492,AirPods,3/24/2023
5934,488,iPhone,7/24/2022
5935,313,Apple Watch,2/26/2024
5936,555,iPad,6/16/2022
5937,645,iPad,4/24/2024
5938,326,AirPods,2/26/2023
5939,712,AirPods,12/16/2023
5940,364,iPhone,2/20/2023
5941,388,Apple Watch,7/1/2024
5942,584,AirPods,4/22/2023
5943,551,MacBook,3/7/2023
5944,572,MacBook,9/11/2022
5945,813,Apple Watch,1/9/2023
5946,173,MacBook,5/1/2024
5947,101,iPhone,8/27/2022
5948,105,MacBook,2/5/2022
5949,203,AirPods,6/4/2024
5950,769,iPhone,9/14/2023
5951,397,MacBook,7/1/2023
5952,876,iPhone,6/27/2024
5953,462,iPad,12/25/2022
5954,497,MacBook,7/2/2022
5955,613,iPhone,12/1/2023
5956,477,iPhone,12/11/2022
5957,674,Apple Watch,11/19/2023
5958,719,AirPods,3/26/2022
5959,935,AirPods,11/28/2022
5960,214,AirPods,2/22/2023
5961,410,MacBook,4/9/2024
5962,284,iPad,10/29/2024
5963,600,Apple Watch,10/29/2024
5964,677,AirPods,7/3/2022
5965,649,iPhone,4/10/2024
5966,327,MacBook,5/7/2024
5967,283,iPad,1/28/2023
5968,621,Apple Watch,5/1/2022
5969,411,MacBook,1/16/2023
5970,822,iPhone,9/3/2022
5971,217,Apple Watch,8/10/2024
5972,996,AirPods,11/6/2024
5973,570,AirPods,12/10/2022
5974,846,Apple Watch,6/10/2022
5975,338,MacBook,5/5/2022
5976,181,iPhone,7/1/2022
5977,256,Apple Watch,11/17/2024
5978,265,AirPods,9/1/2024
5979,830,AirPods,8/21/2024
5980,508,AirPods,4/15/2022
5981,816,AirPods,5/11/2022
5982,137,MacBook,4/29/2023
5983,858,iPad,5/23/2023
5984,353,iPad,7/20/2024
5985,539,AirPods,5/24/2023
5986,298,iPad,9/13/2024
5987,864,iPad,5/19/2024
5988,708,iPhone,8/8/2024
5989,733,iPad,6/25/2023
5990,224,iPhone,2/25/2024
5991,649,iPhone,6/28/2023
5992,966,MacBook,12/10/2022
5993,773,iPhone,8/11/2024
5994,152,MacBook,7/25/2022
5995,335,Apple Watch,1/5/2022
5996,840,AirPods,12/3/2022
5997,286,Apple Watch,3/10/2024
5998,852,Apple Watch,3/24/2023
5999,861,iPad,9/15/2022
6000,837,Apple Watch,12/17/2022
6001,289,AirPods,11/4/2022
6002,795,AirPods,9/23/2022
6003,894,iPad,11/5/2023
6004,604,MacBook,9/9/2023
